date,symbol,market_name,open_interest,comm_long,comm_short,comm_net,cot_index_26w,cot_index_52w,zero_line,bias
2024-06-11,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,267660,150557,150617,-60,100.0,75.8,sell,neutral
2024-06-11,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,465996,346043,313615,32428,94.9,61.6,buy,neutral
2024-06-11,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,107902,66292,70690,-4398,100.0,32.2,sell,neutral
2024-06-18,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2626904,1862807,1853347,9460,56.3,46.4,buy,neutral
2024-06-18,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,345118,200597,204467,-3870,92.0,69.7,sell,neutral
2024-06-18,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,529318,399837,347281,52556,100.0,80.8,buy,bull
2024-06-18,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,114233,72670,76088,-3418,100.0,33.6,sell,neutral
2024-06-25,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,1986672,1403560,1448090,-44530,40.9,33.8,sell,neutral
2024-06-25,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,252655,130392,149017,-18625,61.0,46.2,sell,neutral
2024-06-25,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,418596,327132,283483,43649,89.5,72.3,buy,neutral
2024-06-25,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,84823,51415,52760,-1345,100.0,36.6,sell,neutral
2024-07-02,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2047732,1413128,1509964,-96836,26.0,21.5,sell,neutral
2024-07-02,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,265554,139712,161054,-21342,55.3,41.9,sell,neutral
2024-07-02,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,449927,359449,292497,66952,100.0,94.6,buy,bull
2024-07-02,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,82128,47246,56340,-9094,69.4,25.4,sell,neutral
2024-07-09,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2059456,1436809,1478709,-41900,41.7,34.4,sell,neutral
2024-07-09,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,271471,148547,164373,-15826,66.9,50.7,sell,neutral
2024-07-09,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,447956,356460,297671,58789,91.0,86.8,buy,bull
2024-07-09,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,88307,48737,59798,-11061,61.7,22.6,sell,neutral
2024-07-16,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2102256,1452266,1487669,-35403,43.5,37.6,sell,neutral
2024-07-16,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,264434,141826,159804,-17978,62.4,47.3,sell,neutral
2024-07-16,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,488061,354858,319485,35373,56.4,64.4,buy,neutral
2024-07-16,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,99652,50244,67905,-17661,35.7,13.1,sell,bear
2024-07-23,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2058317,1421641,1514783,-93142,27.1,25.4,sell,neutral
2024-07-23,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,252187,140693,157272,-16579,65.3,49.5,sell,neutral
2024-07-23,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,482645,367749,323331,44418,67.1,73.0,buy,neutral
2024-07-23,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,91047,49115,63755,-14640,47.6,17.4,sell,bear
2024-07-30,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2058295,1408787,1530247,-121460,19.0,19.0,sell,bear
2024-07-30,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,266789,149978,175721,-25743,33.2,34.9,sell,neutral
2024-07-30,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,472586,352685,334838,17847,20.4,47.6,buy,neutral
2024-07-30,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92185,48111,64984,-16873,33.3,14.2,sell,bear
2024-08-06,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2037394,1410615,1526473,-115858,21.2,20.6,sell,neutral
2024-08-06,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,257764,150446,181279,-30833,17.6,34.1,sell,neutral
2024-08-06,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,428191,320588,327090,-6502,0.0,24.4,sell,neutral
2024-08-06,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,84440,48536,55857,-7321,74.3,28.0,sell,neutral
2024-08-13,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2046062,1444766,1489058,-44292,43.4,41.0,sell,neutral
2024-08-13,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,252979,149200,169987,-20787,36.3,54.5,sell,neutral
2024-08-13,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,424544,323855,319275,4580,15.1,34.9,buy,neutral
2024-08-13,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,81881,48794,52578,-3784,89.5,33.1,sell,neutral
2024-08-20,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2066099,1441968,1443203,-1235,56.7,53.2,sell,neutral
2024-08-20,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,253133,143589,165331,-21742,29.5,52.5,sell,neutral
2024-08-20,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,422443,321263,307206,14057,28.0,44.0,buy,neutral
2024-08-20,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,87145,49419,57029,-7610,73.1,27.6,sell,neutral
2024-08-27,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2113787,1445547,1471628,-26081,49.2,46.2,sell,neutral
2024-08-27,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,253674,131061,167161,-36100,0.0,23.5,sell,neutral
2024-08-27,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,421524,311806,312132,-326,8.4,30.3,sell,neutral
2024-08-27,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,92406,51164,61600,-10436,61.0,23.5,sell,neutral
2024-09-03,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2120935,1454547,1499887,-45340,43.3,40.7,sell,neutral
2024-09-03,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,263973,134180,175396,-41216,0.0,13.1,sell,bear
2024-09-03,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,433596,313046,325649,-12603,0.0,18.5,sell,bear
2024-09-03,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,85167,50054,57250,-7196,74.9,28.2,sell,neutral
2024-09-10,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2169815,1473582,1485450,-11868,59.4,50.2,sell,neutral
2024-09-10,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,269479,138191,176162,-37971,7.9,19.7,sell,bear
2024-09-10,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,446189,313686,331217,-17531,0.0,13.8,sell,bear
2024-09-10,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,85971,49358,58544,-9186,66.3,25.3,sell,neutral
2024-09-17,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2597333,1864823,1823850,40973,87.3,65.2,buy,neutral
2024-09-17,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,278372,148620,181509,-32889,20.2,30.0,sell,neutral
2024-09-17,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,527140,384670,400375,-15705,2.2,15.6,sell,bear
2024-09-17,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,101534,55781,71737,-15956,36.2,15.5,sell,bear
2024-09-24,ES,S&P 500 Consolidated - CHICAGO MERCANTILE EXCHANGE,2055631,1466815,1524345,-57530,57.0,37.2,sell,neutral
2024-09-24,NQ,NASDAQ-100 Consolidated - CHICAGO MERCANTILE EXCHANGE,232823,133771,162595,-28824,30.1,38.2,sell,neutral
2024-09-24,RTY,RUSSELL E-MINI - CHICAGO MERCANTILE EXCHANGE,442047,315752,352193,-36441,0.0,0.0,sell,bear
2024-09-24,YM,DJIA Consolidated - CHICAGO BOARD OF TRADE,87645,48223,67076,-18853,18.7,11.3,sell,bear
